御景台,康乐路,248户,东莞,2008-04,普通住宅,东莞市东城物业管理有限公司,,4.34,2.2元/平方米·月,224,43.8%,59995平方米,,,23.032476,113.786764,[],御景台处于东城中心旁，属于东城花园的A3区，是成熟小区里穿插进去的新秀。南靠东莞风水宝地黄旗山，北面则有海雅百货、家乐福、“中国华强北”之称的世博广场，东城中学，东城小学都只是邻居。这里生活便利，环境优雅。地段的优势无可比拟。东城中心处于东城商业最繁华的黄金地段！小区开发的较早，里面设施比较完善，管理比较成熟。小区分为4期开发的，每一期的建筑风格都有所不同，东城中心下面是一里洋场，也很靠近好又独有，可以说这个小区集休闲、娱乐、消费、生活、服务于一体的理想小区，附近有东城小学、中学和高中。 线路: 76路 81路 85路 经过 东城中心 的线路: LG1路 C1路 3路 L5专线路 16路 17路 21路 23路 52路
虎门寨商业街,虎门人民路虎门寨商业街,,东莞,,,搜房评估参考价：1941元/平方米,,1.6,暂无资料,共有停车位600个,21.0%,,,,22.828112157928,113.67434620141,[],
金古大厦,东城区花园新村,,东莞,,,搜房评估参考价：1666元/平方米,,0.0,暂无资料,,00%,,,,23.063448,113.769736,[],
卡布斯国际广场,东城东莞大道19号 (百安居对面),560户,东莞,2009-12,普通住宅,东莞市鸿泰物业管理有限公司,,3.0,2.6元/平方米·月,579,35.0%,90000平方米,,,23.011626,113.7624,"[""http://pic1.ajkimg.com/display/cd7b017bf2b4ac3e94270e848f5884c7/200x200.jpg"",""http://pic1.ajkimg.com/display/1651c05481a008dd264e30b66aff109b/200x200.jpg"",""http://pic1.ajkimg.com/display/c79173bf832d4471ab315c512fd96a67/200x200.jpg"",""http://pic1.ajkimg.com/display/92e055bda783a63e7589fd334ea64aa2/200x200.jpg""]",鼎峰•卡布斯国际广场，在东莞首次引进源起于法国巴黎拉斯方德的集中心地段（Center）、商务办公（Office）、生态园林（Park）、商务住宅（Apartment）、休闲购物（Shopping）5项优势资源为一体，应用资源共生，聚合增值的全新COPAS地产模式。项目紧邻东莞城市大动脉东莞大道东侧，占据东莞CBD门户位置，规划总用地面积为约2万㎡，总建筑面积约为9万㎡，由顶级甲级写字楼、高级商务公寓以及主题商场三部分组成的城市综合体。建筑设计上融合国际先进空间组合模式，使各个组成部分的功能既相对独立又相互互补，实现一站式新都市生活。建筑造型突出简洁、明快的现代建筑设计风格，具有强烈的时代感与昭示性。鼎峰•卡布斯国际广场的出现，将带来一种高品质、精彩快捷的国际方式，且必将引起一次新的都市主义浪潮，为东莞城市CBD注入新活力，建立城市标杆，推动城市CBD国际化发展进程。
东糖花园,罗沙西路东平街,,东莞,,,暂无资料,,0.0,暂无资料,,35.0%,,,,23.040539,113.775125,[],
汇通楼,旗峰路岭南学校,,东莞,1995-01,,搜房评估参考价：2455元/平方米,,0.0,暂无资料,,35.0%,,,,23.04087,113.765861,[],
湖畔湾,莞城中心区八一路军分区侧,,东莞,,,暂无资料,,0.0,暂无资料,,00%,,,,23.035813,113.767847,[],"珀乐广场位于茶山镇茶山大道中，处于茶山镇中心,周边的商业氛围浓厚；一期规划集中式商业街铺，大型百货超市，**院及商业步行街 、酒店式公寓 、地下停车场 、高尚洋房住宅，二、三期为高尚住宅区，商业街，集中式高尚住宅小区。现一期规划为集中式商业及步行街，正在开发建设中；二三期规划正在开发中。紧邻茶山重点旅游景点东岳公园，位于交通主干道枢纽位置，交通便捷，辐射力强 。"
边检宿舍,虎门边检宿舍,,东莞,,,暂无资料,,0.0,暂无资料,,00%,,,,22.828112157928,113.67434620141,[],
太平花园别墅,虎门大道高速路口,,东莞,,,搜房评估参考价：7781元/平方米,,0.9,暂无资料,,42.0%,,,,22.817959732833,113.68085292326,[],
文华花园,樟村大道文华路樟村邮电附近,,东莞,,,暂无资料,,0.0,1.5元/平方米·月,300,00%,,,,23.064992,113.771557,[],
东升大厦,东城区花园路,,东莞,2006-01-01,,搜房评估参考价：1960元/平方米,,0.0,暂无资料,,22.0%,,,,23.033689,113.775338,[],
林则徐纪念馆员工宿舍,林则徐纪念馆附近,,东莞,,,搜房评估参考价：1306元/平方米,,2.0,暂无资料,共有停车位150个,31.0%,,,,22.83094,113.668098,[],
新世界花园康景台,东城区东一环路与四环路,12000户,东莞,2005-07,普通住宅,新世界中心旗下物业公司,,1.9,2.40元/平米·月,"地上车位600个,租价350元/月.",46.0%,425000平方米平方米,,,23.028884,113.790528,[],新世界花园位于东莞市东城区东城东路，踞东莞城市绿肺——黄旗山脉北侧显赫地段，毗邻市民休闲活动最活跃最成熟的区域之一的新世纪豪园第一居酒吧街，具备高贵而浪漫的异国生活情调。新世界花园总用地面积为38.3万平方米，建筑面积为42.5万平方米，第一期于1993年正式公开发售。新世界花园居住人群社会层次高， 而且是境外人士最为集中居住的区域，是东莞市区最早的、最成熟的、最具规模的国际化居住社区，是东莞早期高尚豪宅代表之一。
金源花园,主山东城街道大井头路,,东莞,,普通住宅,暂无资料,,0.0,暂无资料,,00%,169233平方米,,,23.045261,113.795993,"[""http://pic1.ajkimg.com/display/ac2acca33cc39961af342248bab768fe/200x200.jpg"",""http://pic1.ajkimg.com/display/ea1556f688530ed0d85b3274c8a4748a/200x200.jpg"",""http://pic1.ajkimg.com/display/33ec75dab7e6e65e6a5cfe85c0e110c1/200x200.jpg"",""http://pic1.ajkimg.com/display/54461f23a8e944d9d5d7786be3631336/200x200.jpg""]",
光明路散盘,,,东莞,,,,,,,,,,,,0,0,[],
城德中心,细村莞太大道与可园南路,,东莞,,,DJ2003080601,,0.0,1.9元/平方米·月,,35.0%,,,,23.042214,113.75428,[],诚德中心位于东莞市莞太大道与可园南路交汇处，以金融中心为邻、大型绿化广场近在咫尺，附近设有幻儿园、酒店、菜市场…… 地处莞城中心地段、交通十分便利、亨尽城市繁华……
莞城邮电局宿舍,东城大道百佳后面,,东莞,,,搜房评估参考价：1982元/平方米,,0.0,暂无资料,,45.0%,,,,23.044045,113.763083,[],
恒基大厦,虎门大道黄河时装城正对面,,东莞,,,搜房评估参考价：暂无数据,,0.0,暂无资料,,00%,,,,22.822224,113.683433,[],
裕兴楼,运河南路,,东莞,,,搜房评估参考价：1826元/平方米,,0.0,暂无资料,,00%,,,,23.067927,113.800142,[],可做投资，回报高
中惠华庭,"东城中路(移动公司旁,东城中心西)",385户,东莞,2001-08,普通住宅,东莞市惠庭物业发展有限公司,,3.17,2.0/平方米/月,,45.70% %,44306平方米,,,23.035769,113.780296,[],中惠华庭 位于东莞市重点规划的中心区——东城大道与东城中路交汇处，周边市政建设林立，交通便利，生活设施完备，是东莞市著名的精品住宅小区。 　　中惠华庭占地面积1万多平方米，建筑面积约5万6千平方米，由3栋多层、4栋小高层、特色家居主题商业街，以及宜人的园林景观等共同组成，小区园林绿化率高达54.7%。环境清新的地中海风情融会于黄旗山青翠美景，演绎出一派“黄旗山下，现代人家”的动人画面，是置业者向往的魅力家园。 　　中惠华庭的物业管理严格按照ISO9001国际质量认证标准运行，借鉴国内外先进管理技术，通过人性化、全方位的管理，为业主提供星级酒店式高品质物业服务。是东莞市最早引进纯净水、宽频网络的智能化小区，成为东莞市集首家家居主题商业街、社区图书馆等于一身的明星代表楼盘。
华章大厦,花园新村文华大道,,东莞,,,搜房评估参考价：2494元/平方米,,0.0,暂无资料,,36.0%,,,,23.068167,113.779583,[],
天宝花园,东纵大道,,东莞,,,搜房评估参考价：3125元/平方米,,0.0,暂无资料,,30.0%,,,,23.046351,113.78333,[],
华业大厦,樟村大道文华路,,东莞,,,暂无资料,,0.0,2元/平方米·月,,35.0%,,,,23.066808,113.775153,[],
第一教师村,东城东城大道,,东莞,,,搜房评估参考价：2983元/平方米,,1.46,暂无资料,,33.0%,,,,23.036567,113.769373,"[""http://pic1.ajkimg.com/display/55a2aa6e817e54aaad565121355f963c/200x200.jpg"",""http://pic1.ajkimg.com/display/bc586f6f38404474f76a0144c028fbd2/200x200.jpg"",""http://pic1.ajkimg.com/display/52c18f7337ca5ea7c591875d5d28b7c6/200x200.jpg"",""http://pic1.ajkimg.com/display/c262772653858b0d19743553f5b9168e/200x200.jpg""]",第一教师村属东城区，所处地段也算市区的中心，周边两百米内配套有新百佳超市，莞城实验小学、东城风情步行街、沃尔玛等。小区不需管理费（但设有管理人员），每年交150元的卫生费。而且小区内的绿化不错，空气清新，是您首次居家置业与长线投资的理想选择。
光明市场,,,东莞,,,,,,,,,,,,0,0,[],
温馨楼,人民公园旁,,东莞,,,搜房评估参考价：1809元/平方米,,0.0,暂无资料,,35.0%,,,,23.055317,113.779611,[],
鹏基欧景丽苑,环城路与港口大道交汇处,,东莞,,,深圳市鹏基物业管理服务有限公司,,1.6,暂无资料,室内1190余个,00%,,,,23.019401,113.724012,[],"深业欧景城总占地约12万㎡，总建面约25万㎡，容积率为1.6，总户数1600余户，由19栋采用后现代西班牙的设计风格的高层物业及15栋古典西班牙风格的多层电梯洋房组成，以三、四房为主，主力户型面积在100~170㎡。 深业欧景城为最大程度满足东莞人对高品质、高品味、悠闲生活的追求，深业鹏基集团特将享誉业内澳大利亚道克设计公司、深圳筑博设计院等多家知名建筑设计机构汇聚一体, 用心打造出了新古典主义的浪漫建筑融合后现代的西班牙水景园林的精品生活空间，缔造现代与经典的完美篇章，将全新诠释物业的产品定义，引领都市生活方式的革命。此外，项目采用全新创意户型设计，宽绰实用，均赠送入户花园，均为南北通透或南向户型，部分户型配备独立空中院馆或工人房，可实现“N+1”设计；多层电梯洋房均配置电梯，并采用退台设计，一层户型均赠送私家花园，特色明显；另外项目规划有一栋精品公寓，以满足市场及客户的多层次需求。 规划有10000平米的西班牙风情商业街，高档幼儿园配套，2万平米的广场和24个景点的花园。"
中银楼,太沙路中国银行宿舍,,东莞,,,搜房评估参考价：2600元/平方米,,1.88,暂无资料,共有停车位300个,20.0%,,,,22.820441,113.680595,[],
泰盛花园,中心路,,东莞,,,搜房评估参考价：1911元/平方米,,0.0,暂无资料,,27.0%,,,,23.097575,113.661214,[],出入方便，靠近超市，菜场，学校，是家庭式住宅的好选择
联华花园城,东城车站五环路银丰假日大酒店对面,4000户,东莞,2007-11,普通住宅,第一太平戴维斯,,1.99,2.2,3200,38.0%,500000平方米,,,23.065856,113.805763,"[""http://pic1.ajkimg.com/display/927f09d3f901d638db8e96cd90c7d757/200x200.jpg"",""http://pic1.ajkimg.com/display/d525fdc6a8f0f226dc53708e81d86eb6/200x200.jpg"",""http://pic1.ajkimg.com/display/620c3631be3a881925fd119cc1bb7b21/200x200.jpg"",""http://pic1.ajkimg.com/display/e96bc7a8efa819e0dc63c209e6627d66/200x200.jpg""]",联华•花园城，作为联华国际精心打造的精品楼盘，隶属于东莞新城市居住板块——东城北片区。项目位于东莞市东城区环城路桑园路段（银丰假日大酒店对面），紧邻五环路。总建筑面积50万㎡，未来规划居住人口达一万人以上，是集居住、商业为一体的高尚住宅生态文化小区。 项目整体规划以异域风情休闲步行街为景观主轴，8万㎡组团景观园林，超大面积水景亭台，后山森林公园，集观赏、休闲、交流、运动的大型文化活动广场……，将为客户营造一个温馨、健康、安全、生态的理想家园。 项目西部规划设立大型超市，周边为小区生活配套店。更有近在咫尺的五星级银丰假日酒店、好运渔港、东城三小、东莞市人民医院、妇幼保健院，规划的未来轻轨站就在身旁， 55、33、6路等多路公交车经过，共同为小区提供丰富便捷的一站式服务。 “联华•花园城”——城市人的大花园，项目旨在营造花园式情景小区，打造全新城居生活模式， 项目一期火爆抢购，二期将于07年底入市，88-99平米两房、120-140平米三房、四房，将在一期的基础上实现较大的飞跃。随着项目进入中期开发阶段，一期也将于年底入伙，整个东城北片区将会形成一个城市居住新地标。 联华国际秉承“生态、文化、科技、品质”的经营理念和“国际化、专业化、个性化、精品化”的品质方针，全力把花园城打造成为一个具有无穷活力与无限潜力的东城新城市地标。
公务员小区,东升路,2200户,东莞,2003-10,普通住宅,市府物业管理有限公司,,2.1,1.8元/平米,部分买房送车位,40.0%,150358平方米,,,23.026224,113.801029,"[""http://pic1.ajkimg.com/display/33878f0188b0f74f77e926454f8400e3/200x200.jpg"",""http://pic1.ajkimg.com/display/54429318d953bb00b77a51beda04a159/200x200.jpg"",""http://pic1.ajkimg.com/display/25211565b899246379f7afe556d7646f/200x200.jpg"",""http://pic1.ajkimg.com/display/80a4161d418095f15df4b5be0a1c289b/200x200.jpg""]",市府公务员宿舍地处东莞**控制开发的高尚住宅���：黄旗山商圈，旁边有着星河传说、24小时麦当劳、世博广场、东城文化广场、旗峰公园、东城小学高级中学等生活配套。作为市府人员的福利房，小区内部的物业服务及配套也是非常好的，绿化等各方面都非常适宜居住。
