title,addressFull,total,city,completion,propertyType,propertyCompany,price,volumeRate,propertyCosts,parking,greeningRate,gfa,metro,bus,lat,lng,images,overview
银宏小区,东二环和三环之间,,长沙,2006-07,普通住宅,暂无资料,8688元/平米,1.49,2.2,128,60%,13.4万平方米,,,28.314796382767,113.04473445554,[],该项目距丽臣广场17公里的捞刀河镇伍家岭村，该村是当地的特困村，而邻近的汉回村是长沙市仅有的少数民族聚居���，作为市、区的扶贫开发项目，得到了省、市、区各部门的大力扶助和支持。项目经市计委长计基（2001）528号立项，系征地301亩，自筹资金，规划建造总面积为13.4万平方米的低层住宅小区。小区规划用地经市规划局新（2002）0008号建设用地规划批准。工程设计通过招标委托省化工设计院按长规函[2002]41号设计要点进行设计，规划方案通过长规委纪字（2002）37号会议的评审。 用地手续完备，领取土地征用红线和土地使用证。市水利局审核批准了该项目和水保持方案的报告书；市环保局批准了项目的环境影响评估报告；市水利局核准了小区地下水开发可行性论证报告并颁发了地下水取水许可证；已向有关部门呈交了地质勘察报告；市消防、文教等部门分别签署了有关意见；管网设计已经市规划局审核批准。总图已经市规划局审批同意，已下正式放线单，工程规划报建图已经二审完毕，并经勘测院进行现场放线。
滨江丽园,金马路和盛世路交叉路口,223户,长沙,2003-06,普通住宅,唯唯物业,6131元/平米,2.00,0.5元,130,40%,550000平方米,,9.128.801.,28.25944515027,112.99054549805,"[""http://pic1.ajkimg.com/display/e62c83242c36b2751f06fa476ff5e8d1/200x200.jpg"",""http://pic1.ajkimg.com/display/79156619b51d47d525c8df7565022054/200x200.jpg"",""http://pic1.ajkimg.com/display/62183eb8b50334f2eb713f1cdfaa556d/200x200.jpg"",""http://pic1.ajkimg.com/display/95f0bf62e2fd439445e4734206ed152d/200x200.jpg""]",滨江丽园位于开福区**旁，位于金马路与盛世路的交界处，占地40亩，总建筑面积4.8平米，共16栋，1-2栋 3-4栋共7层，其他6层。每层2户。每栋一楼都是车库和杂屋。主力户型，两居80平，三居100--130平米。朝向：坐北朝南。
SOHO天都,三一大道与车站北路交汇处,856户,长沙,2009-09,普通住宅,天都物业,7063元/平米,6,1.6-1.6,385个,19.2%,93115.000平方米,,,28.237063,113.010355,"[""http://pic1.ajkimg.com/display/d7722b6cc3bd691b7aa99d530c033660/200x200.jpg""]",项目位于车站北路和三一大道交汇处，占地面积11740平方米，计划建成商业住宅和酒店式公寓3栋，总建筑面积为93000平方米，地上建筑总面积7400平方米，其中公寓2000平方米，住宅37000平方米，商场17000平方米���物管面积300平方米。地下建筑总面积16000平方米。2003年取得出（2003）0233号建设用地规划许可证，2004年取得长国用（2004）第024741号土地使用权证，2007年3月13日经长沙市发改委批准立项，备案编号为2007023。
水映加州,青竹湖大道与太阳山路交汇处,77户,长沙,2011-07,别墅,长城物业集团,8951元/平米,0.94,2.2元/平方米/月,2000,45%,490000平方米,,搭乘9、112、128、149、159、801、星沙2路在汽车北站下往北10公里左右即可到达,28.343107930409,112.97005644398,"[""http://pic1.ajkimg.com/display/3bda59b05f3ed6d8bf700f8b5211ed7e/200x200.jpg"",""http://pic1.ajkimg.com/display/21fd8a900d411acf1cac338be5a9f7c8/200x200.jpg"",""http://pic1.ajkimg.com/display/f7aa32b9c4596dec9c84d7f5df331765/200x200.jpg"",""http://pic1.ajkimg.com/display/706b2a2e296bd5438c2f611481dfc7af/200x200.jpg""]",项目位于芙蓉北路右转青竹湖大道再右转湘一外国语学校对面；东二环上中青路转青竹湖大道左转湘一外国语学校对面；搭乘四方坪-青竹湖专列公交车；搭乘9、112、128、149、159、801、星沙2路在汽车北站下往北10公里左右即可到达
才子佳苑,黑石度李家冲9号,2143户,长沙,2012-06,普通住宅,长沙才子物业管理有限公司,6214元/平米,3.80,1.50元/平方米·月,地下450个,40.16%,117765平方米,,乘坐115、132、136、150、501、503、603、801、805、901在德雅路口站下即可到达,28.235759664814,113.0197779588,"[""http://pic1.ajkimg.com/display/b8e178df8f0fed44ae198adf69e10f66/200x200.jpg"",""http://pic1.ajkimg.com/display/3a3655ad3a8143908e425e40a801d275/200x200.jpg"",""http://pic1.ajkimg.com/display/87ddbfd696b1c20864f8e32ad47866ad/200x200.jpg"",""http://pic1.ajkimg.com/display/0e080e2245e9d2b6ec0e0d46367d5ec2/200x200.jpg""]",才子佳苑二期处于长沙开福区四方坪的中心地段，北临金帆路，南面为冲北路，西靠德雅路，东临金阳路，与大型超市麦德龙隔路相望，生活购物极为方便，项目外围被浏阳河所环绕，距浏阳河风光带仅200米的距离。周边交通四通八达，出行非常方便，可谓居家、投资的风水宝地。 二期占地面积为40亩，由公寓、住宅及商业街组成，建筑面积约11万平方米，由7栋24-30层高层住宅组成，除了2、3号栋为24F，其它5栋均为30F的建筑；���南北朝向，南北高，中间低，形成围合状的内向型空间形态，强调住户的领域感及公共空间的共享；住宅面积以90平米内两房两厅小户型为主，辅以130平米的三房两厅户型，以满足不同业主的居住需求。 长沙才子房地产开发有限公司，2006年1月19日成立，是隶属于福建才子集团旗下的具有独立法人的子公司。才子集团创建于1983年，目前总资产5亿元。 才子佳苑一期占地44亩，建筑面积12万平方米，共8栋，在2007年12月至2009年5月分别开盘，已售罄。项目一期获得过的奖项有：“2008年十大最值得期待楼盘”、“2008-2009年度湖湘房地产最具性价比楼盘”。
托斯卡纳,湘府东路二段28号,769户,长沙,2006-12,别墅,长沙常青藤物业管理有限公司,10396元/平米,1.07,洋房2元/平米/月 别墅2.5元/平米/月,配比1：1，共170个，地上45个，地下,43.38%,182408.688平方米,,项目位于湘府路与万家丽大道交接处的西北侧，可搭乘124、806、140、16路公交车到雨花区政府西前往。,28.121231197981,113.04188681124,"[""http://pic1.ajkimg.com/display/175b46e0daef6066b89619f1481722d8/200x200.jpg"",""http://pic1.ajkimg.com/display/bb53d151696f7106b244ddf260b3d8bd/200x200.jpg"",""http://pic1.ajkimg.com/display/733f8432fe7d1d2831b86189182189f1/200x200.jpg"",""http://pic1.ajkimg.com/display/90f6720added43bccebe7a165eb46ceb/200x200.jpg""]","托斯卡纳是长沙城普置业有限公司进军长沙的首个地产项目。长沙城普置业有限公司是是上海城开（集团）和上海德普置业在长沙组建的房产开发子公司，上海城开（集团）有限公司连续4年入围中国房地产百强企业，并获得2008中国房地产百强企业成长性TOP10的殊荣。2006年12月16日，托斯卡纳一期首批房源正式开盘面世，凭借纯正意式风格、手工别墅的独特性以及城中别墅的稀缺资源，3天之内首批住宅销售率超过90%。项目一期完美谢幕，园区实景华丽落成，托斯卡纳一期工程更被湖南省建设工程质量安全监督管理总站评为""优良工程""殊荣。2008年4月项目二期洋房、联排联袂登场。二期洋房面积从150-230平方面积不等，建筑面积近3万平米。二期别墅面积从300-400平方不等，建筑面积1.8万平米,容积率约0.66。城普置业对托斯卡纳二期更是累计追加1000万元投资,用于提高外墙STTACO和石材的配置、增加弧形和大面积的中空玻璃窗、大幅度增加名贵树种和草种、提高智能化和配套设备标准等近30项材料和细节。托斯卡纳二期别墅的花台、门柱、拱门、外立面等细节每一栋都区别明显，真正体现了手工别墅的个袆曰臀ㄒ换Ｉ栋婊ㄔ把蠓扛峭ü饬⒚娴姆岣弧⒙短ǖ脑黾哟蛟炝舜空獯罄纳罘侗尽x0d"
泰禹家园,长塘路46,2080户,长沙,2005-08,普通住宅,长沙市泰宏有限公司,5882元/平米,2.5,1.5元/平米/月,605,40%,800000平方米,,乘坐公交806、124、601、603、802、406路在区政府西站下车。,28.133225,113.045216,"[""http://pic1.ajkimg.com/display/ddf229c5002c4a231a61b3c547f049d0/200x200.jpg"",""http://pic1.ajkimg.com/display/4a9bb6005c991b1e9fc2014a105416ef/200x200.jpg"",""http://pic1.ajkimg.com/display/695efa24f4d917bf108f2593b1c3b168/200x200.jpg"",""http://pic1.ajkimg.com/display/ab6b1266357a0d9a921c51d46872451a/200x200.jpg""]","泰禹家园位于万家丽路与长塘路交汇处的东南向，与雨花区**、长沙市出版物交易中心紧密相接，距东塘15分钟车程，正处于雨花新区政治、经济、文化心脏地带，也是新南城区的核心区域。项目总占地500余亩，总建筑面积70万m2，容积率平均2.5，绿化率均在40％以上。其中第一期规划总用地面积65,055m2，建筑面积130,118m2，绿地率40.5％，居住户数772户，泊车位605个。"
蚌塘小区,车站北路喻家冲,,长沙,,普通住宅,泓林物业有限公司,6465元/平米,0.30,暂无资料,,,,,,28.142042,112.305344,"[""http://pic1.ajkimg.com/display/8d42d0bbba2afe1723cb46f8f46bcf70/200x200.jpg"",""http://pic1.ajkimg.com/display/e6501ca9f25b256ff2aff3f3becae89b/200x200.jpg"",""http://pic1.ajkimg.com/display/8d44073e237e839d36230758880869da/200x200.jpg"",""http://pic1.ajkimg.com/display/ea6afee717184cb89f65affdd7043fe3/200x200.jpg""]",
雅雀湖小区,四方小学旁,,长沙,2000-01,普通住宅,暂无资料,6008元/平米,0.10,暂无资料,地面停车位,,,,,28.242188874909,113.02383563921,[],"普通居民住宅小区,环境整洁干净,周边交通方便快捷，各类生活配套服务设施(商业、金融、教育、医疗、便民等)齐全。"
陈家湖小区,芙蓉北路二段168,,长沙,1970-01,普通住宅,,6488元/平米,1.9,0.50元/平方米·月,20,,5700平方米,,,28.17321461023,112.95315824519,[],
阳光花园,三一大道265号,280户,长沙,2001-01,普通住宅,暂无资料,5553元/平米,0.0,暂无资料,,,48800平方米,,,28.236516547362,113.01110120092,"[""http://pic1.ajkimg.com/display/1fec6c1eb3b8eac633d1ee8917560b08/200x200.jpg""]",阳光花园位于长沙市丽臣路361号，占地面积20亩，建筑面积48800平方米，于1995年动工，2001年完工，工程质量合格率为100% ，销售率为92%，办证率为90%。
如果爱,双拥路与德汇路交汇处,726户,长沙,2008-03,普通住宅,长沙如家物业管理有限公司,6650元/平米,5.91,1.38元/平方米/月,227,30.4%,62497平方米,,115、159、150、502、132、901路,28.242996447298,113.01664153674,"[""http://pic1.ajkimg.com/display/93834f26fb3f5df02ae1b5e18f305899/200x200.jpg"",""http://pic1.ajkimg.com/display/dbef40aef9c5f3fbddc94db8cc6c7d3c/200x200.jpg"",""http://pic1.ajkimg.com/display/d458744f68bc4aa925317a180539c632/200x200.jpg""]",项目地处浏阳河风光带，双拥路与德汇路交汇处，三一大道旁侧，紧邻名校国防科技大学和大型超市麦德龙，交通十分便利。周边配套:项目紧邻大型超市“麦德龙”、四方坪小学、国防科大附小、国防科大附中、中国工商银行、建设银行、农业银行、163医院等。项目介绍：项目总建筑面积约62497.59平方米，总规划25层，其中地上25层，地下1层；第1层为商铺，第2层设有室内游泳池等配套设施；项目地处浏阳河风光带，紧邻名校国防科技大学和大型超市麦德龙，坐北朝南，交通十分便利。
融科三万英尺,韶山中路476号,1500户,长沙,2007-03,普通住宅,第一太平融科物业管理（北京）有限公司长沙分公司,9270元/平米,4.8,住宅1.8元/平米 办公2.2元/㎡,800,40%,191612平方米,,7、107、602、102、137、502、801、703路,28.164137767563,113.00043318057,"[""http://pic1.ajkimg.com/display/09eb04b69696c91eec310f63e7c3c5e4/200x200.jpg"",""http://pic1.ajkimg.com/display/e8874c055e4a7d64e3b44e9ba0d077d2/200x200.jpg"",""http://pic1.ajkimg.com/display/fee5d15b4c79deb82f26d8a62a653072/200x200.jpg"",""http://pic1.ajkimg.com/display/fb4561e996e9de9c7f18bc3acd24f1f8/200x200.jpg""]",融科三万英尺位于大长沙坐标原点——东塘雨花亭，由7栋高层住宅、1栋高层小户型公寓和1栋独立城市生活会馆组成，总建筑面积19万平米。 融科三万英尺自2006年11月正式对外发售，凭其强大的品牌资源、卓越的产品品质、超值的物业服务，在市场树立极好口碑，并赢得客户高度认可，在短短五个月时间内，800多套住宅售罄，创造了长沙高档住宅销售奇迹，成为长沙楼市代表楼盘。 　　2007年，三万英尺国际公寓——“TOP CITY”炫耀登临，秉承融科三万英尺开发理念，国际公寓以更高的起点打造城市地标建筑，让更多的人享受三万英尺的荣耀。 三万英尺国际公寓公共部分豪华精装修，尊贵感油然而生。户型多样化，面积从40-76㎡不等，充分考虑居住人群的需求，打破小户型壁垒，实现朝南设计，不仅通风采光效果好，而且视野更开阔，并配置有独立厨房、阳台等。 　　不仅如此，三万英尺国际公寓结合成长型企业的需求，在平面布局上，规划办公区域空间，结合国际潮流，在格局上更创新、更便捷、更舒适，提供企业发展更多动力。园林景观:规划设计由澳大利亚柏涛（墨尔本）担纲，在经过全面、深入的日照研究之后，融合现代城市建筑理念，点阵式T形短板的规划实现了住宅的南北通透和全明设计。园林设计出自“中国品牌年度大奖（园林景观）”获得者美国奥斯本之手，首创以神秘、浪漫著称的东南亚热带风情雨林，并通过“恋恋巴厘”、“云顶雅境”、“苏美香域”三大组团景观汲取了东南亚园林景观的精华。
